         84298311 function calls (84271918 primitive calls) in 78.872 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      156    0.000    0.000    0.000    0.000 transforms.py:1273(depth)
       26    0.000    0.000    0.001    0.000 transforms.py:1287(contains_branch)
       26    0.000    0.000    0.001    0.000 transforms.py:1307(contains_branch_seperately)
 1519/982    0.003    0.000    0.003    0.000 transforms.py:137(_invalidate_internal)
      224    0.001    0.000    0.013    0.000 transforms.py:1377(transform)
        5    0.000    0.000    0.000    0.000 transforms.py:1462(get_matrix)
      170    0.001    0.000    0.012    0.000 transforms.py:1470(transform_point)
       10    0.000    0.000    0.000    0.000 transforms.py:1483(transform_path)
       10    0.000    0.000    0.000    0.000 transforms.py:1494(transform_path_affine)
       53    0.000    0.000    0.001    0.000 transforms.py:1506(transform_path_non_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:1587(TransformWrapper)
        6    0.000    0.000    0.000    0.000 transforms.py:1603(__init__)
        6    0.000    0.000    0.000    0.000 transforms.py:1614(_init)
       26    0.000    0.000    0.001    0.000 transforms.py:1621(__eq__)
       12    0.000    0.000    0.000    0.000 transforms.py:1630(frozen)
       12    0.000    0.000    0.000    0.000 transforms.py:1634(_set)
     1271    0.006    0.000    0.006    0.000 transforms.py:164(set_children)
        6    0.000    0.000    0.000    0.000 transforms.py:1651(set)
      279    0.000    0.000    0.000    0.000 transforms.py:1671(<lambda>)
        1    0.000    0.000    0.000    0.000 transforms.py:1676(AffineBase)
     2782    0.004    0.000    0.006    0.000 transforms.py:1683(__init__)
      242    0.000    0.000    0.001    0.000 transforms.py:1687(__array__)
    80/77    0.000    0.000    0.002    0.000 transforms.py:1691(__eq__)
  364/362    0.000    0.000    0.004    0.000 transforms.py:1696(transform)
       10    0.000    0.000    0.000    0.000 transforms.py:1713(transform_path_affine)
      647    0.000    0.000    0.000    0.000 transforms.py:1722(get_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:1727(Affine2DBase)
      572    0.002    0.000    0.011    0.000 transforms.py:1748(frozen)
       40    0.000    0.000    0.000    0.000 transforms.py:1752(is_separable)
  374/372    0.001    0.000    0.003    0.000 transforms.py:1776(transform_affine)
     1357    0.001    0.000    0.002    0.000 transforms.py:178(<lambda>)
       38    0.000    0.000    0.002    0.000 transforms.py:1783(transform_point)
       83    0.000    0.000    0.001    0.000 transforms.py:1802(inverted)
        1    0.000    0.000    0.000    0.000 transforms.py:1814(Affine2D)
     1499    0.003    0.000    0.008    0.000 transforms.py:1819(__init__)
     1609    0.001    0.000    0.001    0.000 transforms.py:1857(get_matrix)
       25    0.000    0.000    0.001    0.000 transforms.py:1905(clear)
      192    0.003    0.000    0.007    0.000 transforms.py:1914(rotate)
      192    0.002    0.000    0.009    0.000 transforms.py:1930(rotate_deg)
      149    0.001    0.000    0.013    0.000 transforms.py:1950(rotate_deg_around)
      307    0.001    0.000    0.007    0.000 transforms.py:1962(translate)
      323    0.001    0.000    0.031    0.000 transforms.py:1976(scale)
        1    0.000    0.000    0.000    0.000 transforms.py:2028(IdentityTransform)
      136    0.000    0.000    0.000    0.000 transforms.py:2043(get_matrix)
      326    0.000    0.000    0.001    0.000 transforms.py:2047(transform)
        1    0.000    0.000    0.000    0.000 transforms.py:2067(transform_path_non_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:2071(get_affine)
       52    0.000    0.000    0.000    0.000 transforms.py:2075(inverted)
        1    0.000    0.000    0.000    0.000 transforms.py:2080(BlendedGenericTransform)
        6    0.000    0.000    0.000    0.000 transforms.py:2093(__init__)
      108    0.000    0.000    0.001    0.000 transforms.py:2133(<lambda>)
        8    0.000    0.000    0.001    0.000 transforms.py:2137(frozen)
       84    0.000    0.000    0.000    0.000 transforms.py:2149(transform_non_affine)
      161    0.000    0.000    0.001    0.000 transforms.py:2181(get_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:2198(BlendedAffine2D)
       26    0.000    0.000    0.000    0.000 transforms.py:2208(__init__)
       26    0.000    0.000    0.001    0.000 transforms.py:2237(__eq__)
      127    0.000    0.000    0.002    0.000 transforms.py:2258(get_matrix)
       32    0.000    0.000    0.000    0.000 transforms.py:2275(blended_transform_factory)
        1    0.000    0.000    0.000    0.000 transforms.py:2289(CompositeGenericTransform)
      575    0.002    0.000    0.005    0.000 transforms.py:2299(__init__)
   172/86    0.001    0.000    0.013    0.000 transforms.py:2320(frozen)
  253/198    0.000    0.000    0.000    0.000 transforms.py:2328(_invalidate_internal)
    83/57    0.000    0.000    0.001    0.000 transforms.py:2343(__eq__)
       52    0.000    0.000    0.000    0.000 transforms.py:2350(_iter_break_from_left_to_right)
   104/52    0.000    0.000    0.000    0.000 transforms.py:2356(<lambda>)
  610/413    0.001    0.000    0.001    0.000 transforms.py:2357(<lambda>)
      224    0.001    0.000    0.010    0.000 transforms.py:2371(transform_affine)
      248    0.000    0.000    0.001    0.000 transforms.py:2375(transform_non_affine)
       33    0.000    0.000    0.000    0.000 transforms.py:2385(transform_path_non_affine)
  449/285    0.003    0.000    0.012    0.000 transforms.py:2395(get_affine)
    54/27    0.000    0.000    0.001    0.000 transforms.py:2403(inverted)
        1    0.000    0.000    0.000    0.000 transforms.py:2408(CompositeAffine2D)
      179    0.001    0.000    0.002    0.000 transforms.py:2415(__init__)
      176    0.001    0.000    0.002    0.000 transforms.py:2459(get_matrix)
      739    0.002    0.000    0.009    0.000 transforms.py:2470(composite_transform_factory)
        1    0.000    0.000    0.000    0.000 transforms.py:2497(BboxTransform)
        1    0.001    0.001    0.001    0.001 transforms.py:252(BboxBase)
        1    0.000    0.000    0.000    0.000 transforms.py:2545(BboxTransformTo)
      154    0.001    0.000    0.003    0.000 transforms.py:2553(__init__)
  474/470    0.001    0.000    0.004    0.000 transforms.py:2573(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:2588(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 transforms.py:2609(BboxTransformFrom)
        3    0.000    0.000    0.000    0.000 transforms.py:2616(__init__)
       78    0.000    0.000    0.000    0.000 transforms.py:2632(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:2649(ScaledTranslation)
      181    0.000    0.000    0.002    0.000 transforms.py:2654(__init__)
      143    0.000    0.000    0.000    0.000 transforms.py:2668(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:2681(TransformedPath)
       57    0.000    0.000    0.001    0.000 transforms.py:2694(__init__)
       79    0.001    0.000    0.002    0.000 transforms.py:2710(_revalidate)
       55    0.000    0.000    0.003    0.000 transforms.py:2722(get_transformed_points_and_affine)
       24    0.000    0.000    0.003    0.000 transforms.py:2733(get_transformed_path_and_affine)
       79    0.000    0.000    0.004    0.000 transforms.py:2749(get_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:2753(TransformedPatchPath)
       19    0.000    0.000    0.000    0.000 transforms.py:276(frozen)
      226    0.002    0.000    0.003    0.000 transforms.py:2791(nonsingular)
      188    0.000    0.000    0.004    0.000 transforms.py:280(__array__)
      140    0.001    0.000    0.001    0.000 transforms.py:2867(_interval_contains_close)
       28    0.000    0.000    0.000    0.000 transforms.py:287(x0)
       33    0.000    0.000    0.000    0.000 transforms.py:297(y0)
        1    0.000    0.000    0.001    0.001 transforms.py:30(<module>)
        2    0.000    0.000    0.000    0.000 transforms.py:307(x1)
        2    0.000    0.000    0.000    0.000 transforms.py:317(y1)
        5    0.000    0.000    0.000    0.000 transforms.py:337(p1)
      254    0.000    0.000    0.004    0.000 transforms.py:347(xmin)
      275    0.000    0.000    0.002    0.000 transforms.py:352(ymin)
      254    0.000    0.000    0.002    0.000 transforms.py:357(xmax)
      280    0.000    0.000    0.002    0.000 transforms.py:362(ymax)
      349    0.001    0.000    0.001    0.000 transforms.py:377(intervalx)
      374    0.000    0.000    0.001    0.000 transforms.py:386(intervaly)
       81    0.000    0.000    0.001    0.000 transforms.py:395(width)
       90    0.001    0.000    0.001    0.000 transforms.py:401(height)
  167/165    0.002    0.000    0.002    0.000 transforms.py:413(bounds)
       56    0.000    0.000    0.000    0.000 transforms.py:419(extents)
       20    0.000    0.000    0.001    0.000 transforms.py:534(anchored)
        1    0.000    0.000    0.000    0.000 transforms.py:54(TransformNode)
       40    0.000    0.000    0.000    0.000 transforms.py:627(count_contains)
       20    0.000    0.000    0.001    0.000 transforms.py:643(count_overlaps)
       20    0.000    0.000    0.000    0.000 transforms.py:652(<listcomp>)
       20    0.000    0.000    0.000    0.000 transforms.py:666(padded)
       95    0.001    0.000    0.003    0.000 transforms.py:671(translated)
       82    0.001    0.000    0.011    0.000 transforms.py:697(union)
       82    0.000    0.000    0.002    0.000 transforms.py:702(<listcomp>)
       82    0.000    0.000    0.002    0.000 transforms.py:703(<listcomp>)
       82    0.000    0.000    0.002    0.000 transforms.py:704(<listcomp>)
       82    0.000    0.000    0.002    0.000 transforms.py:705(<listcomp>)
       28    0.000    0.000    0.003    0.000 transforms.py:708(intersection)
        1    0.000    0.000    0.000    0.000 transforms.py:721(Bbox)
      620    0.003    0.000    0.008    0.000 transforms.py:726(__init__)
       71    0.000    0.000    0.001    0.000 transforms.py:762(unit)
        3    0.000    0.000    0.000    0.000 transforms.py:770(null)
       98    0.000    0.000    0.002    0.000 transforms.py:778(from_bounds)
      256    0.001    0.000    0.007    0.000 transforms.py:788(from_extents)
     4150    0.004    0.000    0.004    0.000 transforms.py:82(__init__)
       26    0.000    0.000    0.001    0.000 transforms.py:824(update_from_path)
        2    0.000    0.000    0.000    0.000 transforms.py:860(update_from_data_xy)
        2    0.000    0.000    0.000    0.000 transforms.py:886(x0)
        2    0.000    0.000    0.000    0.000 transforms.py:891(y0)
        2    0.000    0.000    0.000    0.000 transforms.py:896(x1)
        2    0.000    0.000    0.000    0.000 transforms.py:901(y1)
        6    0.000    0.000    0.000    0.000 transforms.py:911(p1)
       29    0.000    0.000    0.000    0.000 transforms.py:916(intervalx)
       53    0.000    0.000    0.000    0.000 transforms.py:921(intervaly)
       55    0.000    0.000    0.000    0.000 transforms.py:938(minposx)
       79    0.000    0.000    0.000    0.000 transforms.py:942(minposy)
     2125    0.001    0.000    0.001    0.000 transforms.py:946(get_points)
       16    0.000    0.000    0.001    0.000 transforms.py:964(set)
        1    0.000    0.000    0.000    0.000 transforms.py:988(TransformedBbox)
       78    0.000    0.000    0.000    0.000 transforms.py:994(__init__)
        1    0.000    0.000    0.000    0.000 trf.py:95(<module>)
        1    0.000    0.000    0.000    0.000 trf_linear.py:2(<module>)
        2    0.000    0.000    0.000    0.000 triangulation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:101(Complex)
        1    0.000    0.000    0.000    0.000 triangulation.py:4(Triangulation)
        1    0.000    0.000    0.000    0.000 triangulation.py:583(VertexGroup)
        1    0.000    0.000    0.000    0.000 triangulation.py:636(Cell)
        1    0.000    0.000    0.000    0.000 triangulation.py:650(Simplex)
        1    0.000    0.000    0.000    0.000 triangulation.py:662(Vertex)
        1    0.000    0.000    0.000    0.000 triangulation.py:741(VertexCache)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tricontour.py:7(TriContourSet)
        1    0.000    0.000    0.000    0.000 trifinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trifinder.py:24(TrapezoidMapTriFinder)
        1    0.000    0.000    0.000    0.000 trifinder.py:6(TriFinder)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1011(_DOF_estimator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1079(_DOF_estimator_user)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1089(_DOF_estimator_geom)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1174(_DOF_estimator_min_E)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1233(_Sparse_Matrix_coo)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:15(TriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:236(LinearTriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:292(CubicTriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:3(<module>)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:593(_ReducedHCT_Element)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trirefine.py:10(TriRefiner)
        1    0.000    0.000    0.000    0.000 trirefine.py:3(<module>)
        1    0.000    0.000    0.000    0.000 trirefine.py:47(UniformTriRefiner)
        1    0.000    0.000    0.000    0.000 tritools.py:10(TriAnalyzer)
        1    0.000    0.000    0.000    0.000 tritools.py:3(<module>)
        1    0.000    0.000    0.000    0.000 twodim_base.py:154(eye)
        1    0.000    0.000    0.001    0.001 twodim_base.py:3(<module>)
        1    0.000    0.000    0.001    0.001 type_check.py:3(<module>)
       85    0.000    0.000    0.000    0.000 types.py:164(__get__)
        1    0.000    0.000    0.000    0.000 tz.py:1030(tzstr)
        1    0.000    0.000    0.000    0.000 tz.py:1150(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:1161(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tz.py:1247(tzical)
        1    0.000    0.000    0.000    0.000 tz.py:126(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:1464(__get_gettz)
        1    0.000    0.000    0.000    0.000 tz.py:1469(GettzFunc)
        1    0.000    0.000    0.000    0.000 tz.py:1539(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:1822(_nullcontext)
        1    0.000    0.000    0.000    0.000 tz.py:195(tzlocal)
        1    0.000    0.000    0.000    0.000 tz.py:322(_ttinfo)
